2001,August 20,6,"Governor Pataki announces that the University at Albany will be a partner in the Saratoga Technology and Energy Park (STEP) located in Malta, NY.  UAlbany will provide companies at the new clean energy technology park, the first of its kind in the country, with technology development and prototyping support.  The park will involve a partnership with the New York State Energy Research and Development Authority (NYSERDA), the Saratoga Economic Development Corporation (SEDC) and UAlbany. (""UAlbany Partners in Nation's First Clean Energy Technology Park,"" University Update, August 30, 2001, pp. 1 & 7 adapted from Governor's Office press release)"
2001,August,6,"Fall 2001 2,230 students enroll including 205 Presidential Scholars with an average SAT of 1325 and an average GPA of 94.5. (Lisa James Goldsberry, ""Exciting Changes Await New and Returning Students,"" University Update, August 30, 2001, p. 1)"
2001,October 24,6,"Gingko tree planted and plaque erected on the west side of the Campus Pond in honor or John C. Elliot, curator for 30 years of the Department of Bioligical Sciences.  Elliot passed away on June 11.  (""Update Obituaries,"" UAlbany Update, December 13, 2001, p. 3)"
2001,November,6,"Campus Pond drained and new pump installed.  George Lobby on East Campus remodeled and portraits of Georges hung in the lobby.  (Michael Boots, ""Master Plan Progress,"" UAlbany Update, November 30, 2001, p. 3)"
2001,December 9,6,"First official commencement ceremony for August and December graduates held at the Recreation and Convocation Center (RACC).  Over 500 graduates received bachelors, masters, certificates of advanced study, and doctoral degrees.  President Hitchcock awarded the degrees and Distinguished Teaching Professor and psychology department Chair Robert A. Rosellini gave the commencement address. (Lisa James Goldsberry, ""First  Official December Commencement a Great Success,"" UAlbany Update, December 13, 2001, p. 1"
2001,February,7,"Announcement of Korea Foundation gift of $135,000 to create a tenure-track assistant professorship in Korean studies in the Department of East Asian Studies. Korean Studies began at UAlbany in 1994-95 when a first year Korean language course was offered, with a second year course offered in 2000-01. (Vinny Reda, ""UAlbany Wins Grant for Korean Studies,"" University Update, February 22, 2001, p. 2)"
2001,May??,7,"Announcement that Albany Valve & Fitting Co. has agreed to fund a fellowship for UAlbany graduate students in the nanosciences and materials for three years.  G Thomas Selfridge, owner of the company, presented the gift. (Greta Petry, ""Albany Valve & Fitting Co. Creates New Fellowship for Students in the Nanosciences,"" University Update, May 3, 2001, p. 2)"
2001,September,7,"Anonymous gift of $50,000 to support the UAlbany 8 year old faculty exchange program with the University of Sophia in Bulgaria.  The gift will support UAlbany faculty in Sophia and University of Sophia faculty working at UAlbany.  It is hoped by Ernest Scatton of the Department of Anthropology and his partner Sofia University Professor and Chair of English and American Studies Alexander Shurbanov that this initial gift will lead to more gifts and a permanent endowment.  UAlbany and the University of Sophia will provide housing to the visiting faculty. (Carol Olechowski, ""Anonymous Donor Supports Bulgarian Program,"" UAlbany Update, September 14, 2001, p. 2)"
2001,November 13,7,"President Hitchcock launches $100 Life Sciences Research Initiative, with $65 million pledged by NYS, $10 from research grants, $20 million from private gifts of which $8 million will be spent of the build- ing, and $12 million to recruit world class researchers.  The Life Sciences Building will house researchers from psychology, biology and chemistry.  At the launching Constance and Thomas D'Ambra pledged $1 million to jump start the new initiative. Mary Fiess, ""UAlbany Launches $100 Million Life Sciences Research Initiative,"" UAlbany Update, November 30, 2001, p. 1 & [8] and Mary Fiess, Thomas and Constance D'Ambra Pledge $1 Million,"" UAlbany Update, November 30, 2001, p. 1& 6)"
2001,January,8,"Announcement of Avon Products Foundation donation of $100,000 over two years to support full-time enrollment by 10 ""nontraditional"" women transferring from regional community colleges.  The funds are earmarked for the Initiatives for Women Life Impact Scholarship Program.  Among the considerations to be taken into account in awarding the scholarships are that the women be 25 or older, have children, have work experience and have great financial need. The first Avon awards were given to Erlyn Amell, Susan Brent, Pauline Bush, Michelle Delgado, Rachel Della Ratta, Veronica Miller, Paula Quierolo, Denise Rubio, and Ann Young. (Vinny Reda, ""Avon Grant Gives Ten UAlbany Scholarships,"" University Update, January 25, 2001, p. 1: for the first Avon awards given see Greta Petry, ""Ford Foundation Awards $80,000 Challenge Grant to Albany's IFW,"" UAlbany Update, September 14, 2001, p. 4)"
2001,January,8,"Announcement of National Science Foundation ""XYZ on a Chip"" program grant of $900,000 to the UA Institute for Materials to develop a laboratory on a chip to measure the responce of cells to toxins, drugs, and stimuli. This BioMEMS (micro-electro-mechanical systems) device would greatly speed up scientists ability to study cells.  Collaborators with UA will be the University of Missouri-Columbia and the University of Louisville.  James Castracane heads the UA team. ""Mary Fiess, ""Building a Laboratory on a Chip,"" University Update, January 25, 2001, p. 7)"
2001,March,8,"Three grants ($595 from U.S. Department of Educaton Office of Educational Research and Improvement; $205 from the Smith Richardson Foundation; $132,000 from the NYS Department of Education and the Rand Corporation, and continuing support from the NYS Educational Finance Research Consortium, fund the research of James Wyckoff of public administration and policy and Hamilton Lankford of economics in investigating which strategies are most effective in attracting and retaining highly qualified teachers. (Vera Dordick, ""Wyckoff, Lankford Expand Research on Attracting, Retaining Good Teachers,"" University Update, March 9, 2001, p. 4)"
2001,April,8,"Second major Freeman Foundation grant supports the Department of East Asian Studies B.A. in Chinese Studies/MBA program.  This grant for $245,000 will support nine UAlbany students enrolled in the B.A. program and three graduate students from China enrolled in the MBA program. (Vinny Reda, ""UAlbany to Build on Success of Chinese/M.B.A. Program with New Freeman Foundation Scholarships,"" University Update, April 5, 2001, pp. 1 & 7)"
2001,April,8,"Announcement that the Center for Technology in Government has been awarded a $260,000 Digital Government Program grant to ""re-envision the proposal management functions in goverment agencies that award grants, and to explore how process changes and advanced information technologies can support that transformation."" (Vinny Reda, ""CTG Helps NSF Assess Grant Processing,"" University Update, April 5, 2001, pp. 1 & 7) "
2001,Fall,8,"UAlbany begins offering OASIS classes (Older Adult Services and Information Systems), the first university in the nation to sponsor an OASIS chapter.  The first course, a pilot class ""The Peoples of Russia and China: Facing the Dawn of a New Century,"" drew thirty participants.  Offerings greatly expanded with locally developed courses in the spring of 2002 and by the fall of 2002 included 23 courses. (Carol Olechowski, ""University is First to Offer OASIS,"" Update, September 12, 2002, p. 4) "
2001,September 11,8,"Terrorists destroy the World Trade Center's Twin Towers.  For the University's reaction see Mary Fiess, ""A United Campus Responds,"" UAlbany Update, September 14, 2001, p. 1 and UAlbany Update, September 27, 2001, p. 1-3 & 7)"
2001,September??,8,"Construction begins on Empire Commons housing complex. When completed the complex will house 1200 students in apartment style living. The complex will consist of 26 buildings on 25 acres. Buildings will each have twelve four bedroom, two bath apartments, with single occupancy bedrooms. The complex will be divided into undergraduate and graduate housing.  The proposed graduate housing will have four bedrooms and four baths in each apartment. All apartments will have kitchens, living rooms and include a washer and dryer. The complex will also include a commons building with exercise and mail facilities, vending rooms, staff offices and meeting areas.  All rooms will have high-speed Internet access.  The complex will be managed by the Student Housing Corporation.  The project is projected to cost $59 million and will be funded through tax-exempt municipal bonds and possibly the City of Albany's Industrial Development Corporation.  The developer is United Development Corp. of Albany, the architecs DiMella Shaffer Associates of Boston, the site engineer is Saratoga Associates and the General Contractor BBL Construction Services. First Albany Corporation will be the bond underwriter. (Mary Fiess, ""Empire Commons: University Begins Construction of New Student Housing,"" UAlbany Update, September 14, 2001, p. [8]) "
2001,September,8,"Announcement that University has received U.S. Department of Education TRIO grant to set up a TRIO program at the University with the goal of helping 250 disadvantaged students academically to earn an 80% graduation rate.  The program supports academic advisement, counseling, financial aid planning, cultural enrichment activities, and field trips to local industries.  The program is targeted at low-income, first-generation college and disabled students. (Lisa James Goldsberry, ""TRIO Grant to Aid Disadvantaged Students,"" UAlbany Update, September 14, 2001, p. 1"
2001,September,8,"Announcement that the United State Agency for International Development (USAID) has awarded the Center for Legislative Development (CLD) $17.26 million to continue its efforts to strengthen and increase the efficiency of Lebanese municipal governments. CLD has worked with 82 municipal governments and the central government to simplify municipal administrative procedures, standize budget and revenues, and use information technology to make municipal services more transparent.  Mahmoud Batlouni is the director of the Lebanon Project for CLD. (Vinny Reda, ""Grant Will Expand CLD Initiative in Lebanon,"" UAlbany Update, September 14, 2001, p. 2)"
2001,September,8,"Ford Foundation challenge grant to the Initiatives for Women (IFW) announced. The Ford Foundation has pledged $80,000 if the IFW can raise $160,000 in new endowed funds by 2004. The endowed awards given out by the IFW in 2001 at the Lillian Barlow Award ($800) to Shirlee Duffort, the Christine E. Bose and Edna Acosta-Belen IFW Feminist Research Award ($1,000) to Limarie Nieves-Rosa, the Gloria R. DeSole Fund for IFW ($1,000) to Joyce Keyes, the Judy L. Genshaft Fund for IFW Scholarship ($500) to Linda Scoville, the Haynes-Davis Memorial Scholarship ($1,000) to Natalya Grigoryants, The Initiatives for Women Endownment Award ($500) to Shai Brown, the Bernice Mosby Peebles '39 Scholarship Award ($1,000 designated for women of color) to Chrislene Adams, the Physician's Endowment Fund for IFW ($500) to Linda Rodriguez, the Susan Van Horn-Shipherd '64 Women in Science Scholarship ($500) to Suzanne Levine.  The named awards given by the IFW in 2001 are the Patrick Foti Award in Memory of R. Thomas Flemming ($500) to Claudine Lochard, the David and Gladys Groudine Award ($500) to Deborah McManamara, the Anne Gustin Scholarship for Women in Law and Government ($500) to Alla Reyfman, the Secretarial-Clerical Council IFW Award ($500) to Labrada Pimentel, and the Kathleen A. Turek IFW Technology Award to Rachel Pocino. (Greta Petry, ""Ford Foundation Awards $80,000 Challenge Grant to Albany's IFW,"" UAlbany Update, September 14, 2001, p. 4)"
2002,February,5,"UAlbany School of Public Health designated a regional Center for Public Health Preparedness, one of the 15 nationwide.  The Prepared Center, which serves the Northeast, will receive $1 million per year for three years in funding from the U.S. Health and Human Services Agency to ""work with communities and local health departments to prepare the nation's public health and healthcare workforce to respond to terrorist incidents and other emerging health care threats."" (Karl Lunta, ""UAlbany Joins Fight against Bioterrorism,"" UAlbany Update, February 14, 2002, p. 1; ""President's Oct. 9 Faculty Address,"" UAlbany Update, November 7, 2002, p. 2) "
2002,September 19,5,"Announcement by State Senator Joseph L. Bruno and President Hitchcock that UAlbany will receive $22.5 million to build a cancer research center on the East Campus.  The center will be known as Gen*NY*Sis Center for Excellence in Cancer Genomics.  It will be housed in a new $45 million 125,000 sq. ft. building.  Half of the funds will be provided by NYS through its Gen*NY*Sis Fund, and half provided by the University and private businesses.  Professor Paulette McCormick will run the new center which is expected to create 230 new jobs. (Greta Petry, ""UAlbany Cancer Research Center to be Built on East Campus,"" UAlbany Update, October 10, 2002, p. 1)"
2002,January,1,"First courses offered in the Graduate Certificate in Non- profit Management and Leadership program by Rockefeller College.  Initial funding for the program came from a 1998 $600,000 W.K. Foundation Grant to the Center for Women in Government and Civil Society's Nonprofit Educational Initiative.  Collaborating in offering the certificate program will be Rockefeller College, the School of Social Welfare, and the School of Informat- ion Science and Policy. (Carol Olechowski, ""New Graduate Certificate Offered in Nonprofit Management,""UAlbany Update, December 13, 2001, p. 5)"
2002,February 14,6,"H. Patrick Swygert portrait by Simme Knox unveiled. The portrait will hang in the President's Lounge of the University Library. (Lisa James Goldsberry, ""Former UAlbany President H. Patrick Swygert Returns to Campus,"" UAlbany Update, February 14, 2002, p. 1)"
2002,February,6,"UAlbany and Trebhuvan University of Nepal join a three year partnership funded by the National Science Foundation and the University Grants Commission of Nepal to study the enviornmental effects of ozone deplet- ion in the stratosphere and ozone-ultra violet interaction.  The UAlbany project director is Professor Tara Prasad Das of the Department of Physics. (Heidi Weber, ""UAlbany, Tribhuvan Team for Research,"" UAlbany Update, February 28, 2002, p. 3"
2002,April 3,6,"Governor George Pataki announced plans to redevelop the Harriman Campus State Office complex into a world class research and technol- ogy park with UAlbany playing a key role in the redevelopment.  Pataki specif- ically cited the University's Center for Enviornmental Sciences and Technology Management and the Life Sciences Building under construction of examples of the ""enormous steps to become a leader in research and development, not just in pure academic research but working with otherr companies through our Center for Excellence to develop high-tech jobs and research capabilities for the 21st Century.""  The time table is a 10 to 20 year buildout as NYS workers move to new locations, and buildings are remodeled or new facilities constructed. It is envisioned that high tech companies associated with the University would help fill the Harriman Campus.  (""UAlbany to Play a Key Role in Pataki's Redevelopment of Harriman Campus,"" UAlbany Update, April 11, 2002, pp. 1 & 7)"
2002,April 4,6,"Chief Information Office Christine E. Haile connected two ribbons together symbolizing the University's membership in Internet2 (I2), the ""private, members only Internet path for collaborative research.""   The new path allows researchers avoid competition with all of the other University, student and staff functions on the Internet.  Participation in I2 was aided by a $150,000 National Science Foundation grant.  I2, said Haile, is ""particular- ly useful for large computational projects and database users.... [and] research scientists who use visual modeling...."" (Greta Petry, ""UAlbany Connects to Internet2,"" UAlbany Update, April 25, 2002, p. 2) "
2002,April 11,6,"Formal dedication of Business Administration 231 as the Towers Perrin Human Resources Information Systems (HRIS) Classroom.  Present were former Towers Perrin CEO and UAlbany graduate '70, John T. Lynch. In the fall of 2000 Towers Perrin $330,000 committment to the University at Albany, $100,000 for establishing a smart classroom in Room 231, $230,000 to establish the Towers Perrin Research and Development Fund and the Towers Perrin Student Award. The Development Fund provides yearly awards for faculty in the HRIS and human resource management fields, while the Student Award supports ""academic excellence and career potential...."" in both fields."" (Carol Olechowski, ""Ded- icated Classroom,"" UAlbany Update, April 25, 2002, p. ???)"
2002,April 25,6,"Formal inauguration of the Center for Jewish Studies with a visit by Ramar Rabinovich, president of Tel Aviv University.  The Center was opened in 2001 with Mark Raider, Ph.D., the founding director. (Center for Jewish Studies Inauguration April 25,"" UAlbany Update, April 11, 2002, p. 2) "
2002,May,6,"Announcement that the Initiatives for Women has created a new Honoring Our Mothers Fund.  The first winner of the award is Mia Gallo, a single mother of four and doctoral student in anthropoligy. (""Honoring Our Mothers,"" UAlbany Update, May 9, 2002, p. [5]; ""2002 Initiatives for Women Award Winners Honored for Scholarship,"" UAlbany Update, September 12, 2002, p. 5)"
2002,May,6,"Announcement that the Merlin Hathaway Memorial Award to the top student athlete has been awarded to Amy Di Micco, captain of the UAlbany field hockey team.  The award, a $1,000 scholarship, was established by Eleanor Hathaway, formerly of the School of Education, in memory of her husband, long-time coach and leader of athletics at the Univesity, 1944-1976. Is this the first time the award was given??? It does not appear in the chronology earlier. (""Merlin Hathaway Memorial Award Honors Top Student Athlete,"" UAlbany Update, May 9, 2002, p. 7)"
2002,May,6,"First winner of the $500 Albany Women's Association Endowed Scholarship is Megan Paige Turner, a 2002 graduate in English.  The Women's Association was founded at the University in 1951 as the Faculty Wives Club, and is open to women faculty and staff, and the wives of faculty and staff. The scholarship is for women who have attend UAlbany for at least two years. (""Around UAlbany: Scholarship Awarded,"" UAlbany Update, May 8, 2002, p. [7])"
2002,July 18,6,"Governor George Pataki announces that International SEMATECH North will move its research and development to the UAlbany Center for Excellence in Nanoelectronics.  International SEMATECH (an acronym for Semiconductor Manufacturing Technology) is a consortium of 12 major computer chip manufacturers.  International SEMATECH will start moving 250 researchers to Albany before the new 300-millimeter 118,000 sq. ft. computer wafer proto- typing and workforce training facility at CESTM is completed. The agreement bringing International SEMATECH to Albany calls for NYS and industry to invest about $400 million in the new center over 5 years. $210 million will come from state funds ($50 million already in the 2002-03 state budget), and $193 million from International SEMATECH and its members including IBM. (Mary Fiess, ""SEMATECH North Moves to UAlbany,"" UAlbany Update, September 12, 2002, pp. 1 & 7)"
2002,Summer,6,"School of Social Welfare establishes two funds in honor of Distinguished Professor Shirley J. Jones. One endowment is for the Shirley J. Jones Endowed Fund for International Community Building administered by the School of Social Welfare which will further educational and career goals of African American graduate students in social welfare.  A second fund is the Shirley J. Jones Opportunity Fund administered by the UAlbany Initiatives for Women which will be used to advance the academic and career goals of an African American Woman in any doctoral program in the University. (""Kathy Turek, ""Two New Funds Honor Shirley Jones,"" UAlbany Update, October 10, 2002, p. 4)"
2002,August,6,"Freshman class of 2,300 from 30 states and 11 nations.  When international students are counted, 10% are from out-of-state.  Robert Andrea, director of Admissions, noted that of the 2002 graduates only 3% were out-of- state students.  Of the freshman class 176 were Presidential Scholars, 19 were Frederick Douglas Scholars, and 90 were College Scholars. (Greta Petry, ""The Freshman Class; High-Quality Students from 30 States, 11 Nations,"" UAlbany Update, September 12, 2002, p. 1)"
2002,October 18,6,"Official dedication of the Boor Sculpture Studio which open- ed in early September. The Studio is named for Terri Cosmo Boor, a student of Professor of Art Edward Mayer, and a donor to the University.  The 20,000 sq. ft. studio includes a modeling studio, a media suite for video production, and an experimental gallery/installation area, a three-dimensional design room, a wood/pattern shop, a bronze foundry and welding shop, and an outdoor workspace. Office space is available for faculty and mast of fine arts students. (Carol Olechowski, ""UAlbany Students Benefit from New Boor Sculpture Studio,"" UAlbany Update, September 12, 2002, p. 4)"
2002,October 25,6,"Formal dedication of the opening of the Arts & Sciences Building which has undergone substantial remodeling.  The building served as the University's Administration Building for 35 years.  The building now houses the departments of Anthropology, Sociology, and Geography and Planning, the college dean's office, and three new ""smart classrooms"" with multimedia tools. (""College of Arts & Sciences Celebrates,"" UAlbany Update, November 7, 2002, p. 1)"
2002,November 21,6,"Tokyo Electron Limited (TEL) president and CEO announces that they will establish a research and development center at the Albany Center for Excellence in Nanoelectronics.  The facility is expected to provide 300 new jobs.  NYS will provide $100 million in capital construction, equipment and tools for research over seven years while TEL is expected to invest $200 ??? million.  This needs to be checked! (""UAlbany to Host Tokyo Electron R & D Center,"" UAlbany Update, December 12, 2002, pp. 1 & 7) "
2002,January,7,"William Randolph Hearst Foundation gives $500,000 endowed fellowship to the School of Social Welfare to educate social workers to work with people over 65. The first awards were given to Toni Marion and Elizabeth Strabo, both masters students, in the fall of 2002. (""Graduate Students in Aging to Benefit from Hearst Fellowship, "" UAlbany Update, January 31, 2001, p. 3; ""Events and Happenings: William Randolph Hearst Endowed Scholar- ship Fund,"" UAlbany Update, December 12, 2002, p. [8] with photo of George Hearst, Dean Katherine Bryer-Lawson and the award winners.) "
2002,January,7,"Announcement that the Troy Savings Bank donated $30,000 to the School of Social Welfare's Internship for Aging Program. (""Events and Happenings,"" UAlbany Update, January 31, 2002, p. 4)"
2002,January,7,"X-Ray Optical Systems (XOS)donation of $116,000 in custom x-ray optics to the University.  The company started as an incubator company at the University.  In five years it has made gifts to the University of almost $500,000.  (Carol Olechowski, ""X-Ray Optical Systems Gift Supports Life Sciences Research at UAlbany,"" UAlbany Update, January 31, 2002, p. 8)"
2002,November,7,"Announcement of Morris ""Marty"" Silverman's gift of $1 million to the Life Sciences Initiative. (Carol Olechowski, ""Silverman Supports UAlbany Life Sciences Initiative with $1 Million Gift,"" UAlbany Update, November 7, 2002, p. 6)"
2002,February,8,"Freeman Foundation grant of $1.99 million over four years to the Department of East Asian Studies announced.  The Department is the only degree granting of East Asian Studies in the SUNY System. It offers degree programs in Chinese, Japanese and East Asian Studies, with Korean to be added in 2003. (Karl Lunta, ""Grant Boosts UAlbany East Asian Studies Program,"" UAlbany Update, February 14, 2002, p. 4; a partial list of the first scholarship winners in May 2002 can be found in ""Around UAlbany: Student Scholarships,"" UAlbany Update, May 9, 2002, p. [7])"
2002,February,8,"Announcement that the NYS Department of Public Health will subcontract $1.4 million over three years of a $5.4 million grant from the U.S. Agency for Healthcare Research to the School of Public Health.  The contract is to reduce healthcare errors.  Professor Edward L. Hannan of the school's Department of Health Policy, Management and Behavior will lead the University's effort. (Vinny Reda, ""UAlbany's School of Public Health Works to Reduce Medical Errors in New York State,"" UAlbany Update, February 14, 2002, p. 5)"
2002,October,8,"Announcement that State Farm has given a grant of $75,000 to the Career Development Center for a year long series of career planning workshops and programs.  The programs will be open to all students from freshman to seniors, with course for freshman and sophomores concentrating on exposing students to career opportunities, while those for seniors concentrat- ing on job application skills.  Special programs will be created for EOP students to acquaint them with employment opportunities with major U.S. corporations. (""Career Development Partners with State Farm,"" UAlbany Update, October 10, 2002, p. [7])"
2002,October,8,"Announcement that the School of Public Health has been des- ignated a Prevention Research Center (PRC), one of 28 in the country, by the Centers for Disease Control (CDC).  The new designation, and a $1.38 million grant from the CDC will allow the PRC to study ""how community-based intervent- ions can prevent or reduce the impact of chronic diseases such as diabetes, cancer, and cardiovascular disease.""  PRC's are charged with conducting stud- ies of under-served populations with a ""disportionately large burden of death and disability.""  (Lisa James Goldsberry, ""Chronic Disease Prevention Studied,"" UAlbany Update, November 7, 2002, p. 1 & 5)"
2002,March,10,"Graduate students in French and Spanish publish a new journal, Sodalitas,accepting articles and reviews from graduate students across the country in Hispanophone and Francophone literature and cultural studies. A formal party celebrating the yearly online and paper publication will be held on April 22.  Support for the first publication was provided by the Grad- uate Student Organization and the Department of Languages, Literatures and Cultures. The founders are Lisa Nolan, editor, Robert Jones, co-editor, and Blanche Vellano, associate editor. The web address is www.albany.edu/~sodalita.) (Carol Olechowski, ""Sodalitas to Launch April 22"" UAlbany Update, April 11, 2002, p. 5)"
2003,November,5,"The School of Social Welfare, with a $2 million five year grant from the National Institute on Drug Abuse, is establishing a Center on Child Welfare, Drug Abuse,and Intergenerational Risk. According to Dean Katharine Briar-Lawson, the center will concentrate on research on ""child welfare, substance abuse, and HIV/AIDS issues.""  The Center will study sub- stance abuse and try to improve the design of services in all three areas. The new center is lead by SSW Professor Philip McCallionwith co-directors profess- ors Carolyn Smith, Barry Loneck, and Jame Jaccard, (""School of Social Welfare Initiatives Bring Heightened Visibility,"" Update, November 7, 2002, p. 6)"
2003,January 28,6,"Governor Pataki, taking the occasion of a ribbon cutting ceremony at the opening of a new clean room at the Center for Excellence in Nanoelectronics, announces that the deal to bring International SEMATECH (ISMT) North to UAlbany has been signed.  ISTM North will concentrate on ""extreme ultra-violet (EUV) lithography infrastructure focused on advanced work in three areas - mask blanks, resit, and EUV extensions"" at the new state-of-the-art EUV cleanroom."" ISTM will provide ""technical program definit- ion, execution, management, and staffing, while UAlbany will provide facilit- ies, staffing, and funding leverage."" (""New York State, International SEMATECH and UAlbany Close Deal,"" UAlbany Update, January 31, 2003, pp. 1 & 7)"
2003,September 2,6,"First students admitted to new School of Nanosciences and Nanoengineering. (""University at Albany President's Report 2002-3003,"" UAlbany, January 2004, p. 6) "
2003,February 21-22,6,"UAlbany wins America East men's indoor track & field title, the first title for any UAlbany team since joining the America East Conference in September 2001. (Brian DePasquale, ""Update Sports: UAlbany Wins America East Conference Men's Indoor Track & Field Title,"" UAlbany Update, Febrary 27, 2003, p. [6]) "
2003,April 26,6,"Kickoff dinner held for $500 million Bold Vision: The Campaign for the University at Albany.  President Hitchcock and President of the University at Albany Foundation Board George Hearst III announce the new campaign, the largest in SUNY history.  Major goals of the campaign are endowed professorships, raising the University's current $13.4 million endow- ment by $51.3 million, the Life Sciences Research Initiative with a $20 mill- ion goal, $25 million for a new Business Education Center.  The largest gifts to date are IBM's donation of $100 million in funds and equipment for the Center for Excellence in Nanoelectronics, and a $100 million gift to the Univ- ersity from International SEMATECH. Two estate endowed professorships were announced at the event, one, the Nicholaou Excelsior Professorship in Hellenic Studies donated by Mary P. Nicholaou, masters '61, and the second an Excelsior Professorship for medical research donated by Professor Emeritus Pauline M. Vaillancourt and Murielle T.Vaillancourt.  Professor Paul Leonard and his wife Kristine also announced their intentions to establish an endowment to support community college graduates entering the University.  The silent phase of the campaign began July 1, 1998, and to date $272 million has been committed. Major corporate gifts have already been pledged by IBM, GE, Pfizer, foundat- ions like Hartford, Hearst, and Avon, and individual donations by Thomas and Connie D'Ambra, Marty Silverman, and the late Carla Delray. (Mary Fiess, ""UAlbany Announces $500 Million Fund-raising Campaign Goal,"" UAlbany Update, May 8, 2003, pp. 1 & 7)  "
2003,May 17 & 18,6,"Commencement features 30 individual recognition cerem- onies and receptions in addition to the Undergraduate and Graduate Commence- ment ceremonies.  Departments, schools and colleges award graduates individual degrees at these ceremonies and receptions. (Christy DeLaMater, ""Adding the Personal Touch,"" UAlbany Update, June  2, 2003, p. 1)"
2003,June 16,6,"MyUAlbany web portal debuts allowing faculty to submit grades online, view and print schedules and up-to-date class rosters, and view information for advising students. Students will be able to register for classes and view their academic record, check financial and billing informat- ion, and update personal information.  MyUAlbany is an outgrowth of the PeopleSoft Integrated Administrative System which is replacing the SIRS System. (Mary Fiess, ""MyUAlbany will Debut June 16,"" UAlbany Update, May 8, 2003, p. [7])"
2003,August,6,"Freshman class of 2,100 traditional freshmen have average high school GPA of 90, and SAT scores 15 points higher than last year.  The Class of 2007 includes 200 Presidential Scholars and more than 100 College Scholars.  New honors programs in women's studies and public policy have been introduced allowing students to work closely with senior faculty on a research project."
2003,August 12,6,"U.S. Representative John Sweeney predicts Albany NanoTech will receive a $5 million federal appropriation to develop technologies for US Navy ships to run on electric power to run quietly and cleanly.  The bill has already been voted out of the House Appropriations Committee.  UAlbany will partner with MTech, a Balston Spa firm located at Malta's Saratoga Tech- nology Park (STEP) were the University is a partner.  (Carol Olechowski, ""Albany NanoTech to Receive Federal Appropriation,"" UAlbany Update, September 12, 2003, p. 6)"
2003,September,6,"Data collection begins for the Atmospheric Sciences Research Center's Hudson Valley Ambient Meterology Study (HVAMS).  The study is funded by a National Science Foundation grant of $625,000 and a further $400,000 from the NSF Faciiities Deployment Pool for aircraft, NCAR stations and equipment. The aim of the project is to determine how topography and land use effect climate. The observation phase of the project was conducted in September and October with the cooperation of scientists from the University of Wyoming, the National Center for Atmospheric Research, the National Oceanic and Atmospheric Administration, the University of Alabama, Huntsville, the National Weather Service Forecast Office at Albany, and the Schenectady and Kingston-Ulster airports. (Carol Olechowski, ""ASRC Focuses on Ups and Downs of Hudson Valley Weather,"" Update, November 7, 2003, p. 5)"
2003,October 11-12,6,"Freshman ""Clash of the Quads"" planned.  The new act- ivity is sponsored by the Division of Student Affairs and is meant to encour- age school spirit.  Saturday activities are scheduled for Indian and State Quads and will include kickball, egg on a spoon races, musical chairs, a three-legged race, a single and pairs double dutch competition, and a tug-of- war.  The winners will face off on Sunday for a tricycle race, volleyball and a seed spitting contest. [Archivist note: The ""Clash of the Quads"" is a revival, with a twist, of the old New York State College for Teachers tradat- ion of Freshman/Sophomore ""Rivalry"" discontinued in the 1960s.] (Heidi Weber, ""Freshman 'Clash of the Quads October 11-12,"" Update, October 10, 2003, p. 1)"
2003,October 26,6,"National honor society of Omicron Delta Kappa (OKD) est- ablished at UAlbany. The honor society began in 1914 at Washington and Lee University to encourage ""superior scholarship, leadership and exemplary char- acter."" Membership is open to juniors, seniors, graduate students, faculty and staff, and alumni and community leaders.  ""Students initiates must be in the top 35% of their class, ... demonstrated outstanding leadership and commitment to campus and community activities."" (Karl Lunta, ""National Leadership Honor Society Establishes Chapter at UAlbany,"" Update, November 7, 2003, p. 8)"
2003,October 28,6,"President Karen R. Hitchcock announces her resignation effective June 30, 2004 at her annual fall address. (""President's Resignation Announced: President's Address, October 28, 2003,"" Update, pp. 1-2, 7) to the faculty."
2003,November 1,6,"Football Coach Bob Ford wins 200th victory over Wagner at Wagner College Stadium, becoming the 4th active NCAA Division 1-AA coach to record 200 wins.  (""UAlbany Coach Bob Ford Records 200th Career Victory,"" Update, November 7, 2003, p. 6) November--Consortium on Africa holds its first meeting. The consort- ium was founded by Distinguished Service Professor Emerita Shirley J. Jones with a grant from the UAlbany Affirmative Action Committee.  Its goals are to: ""identify faculty recruiting African students and/or directing programs and activities in Africa; increase the number of African students and scholars at UAlbany; promote student faculty links, and exchange programs; help to eradic- ate negative media portrayals of Africa; spotlight UAlbany courses that add- ress African issues and policies; and establish collaborative partnerships undertaking research and publication, seeking funding, and advocate for effective change and development in international education with a focus on Africa.""(Greta Petry, ""New Consortium Focuses on Africa,"" Update, February 6, 2004, p. 5)"
